백제예대,,,,NNP,지명,T,대학교,*,*,*,백제예술대학,*
벽성대,,,,NNP,지명,T,대학교,*,*,*,벽성대학,*
부경대,,,,NNP,지명,T,대학교,*,*,*,부경대학교,*
부산경상대,,,,NNP,지명,T,대학교,*,*,*,부산경상대학,*
부산교대,,,,NNP,지명,T,대학교,*,*,*,부산교육대학교,*
부산기능대,,,,NNP,지명,T,대학교,*,*,*,부산기능대학,*
부산대,,,,NNP,지명,T,대학교,*,*,*,부산대학교,*
부산예대,,,,NNP,지명,T,대학교,*,*,*,부산예술문화대학,*
부산외대,,,,NNP,지명,T,대학교,*,*,*,부산외국어대학교,*
부산정보대,,,,NNP,지명,T,대학교,*,*,*,부산정보대학,*
부천대,,,,NNP,지명,T,대학교,*,*,*,부천대학,*
삼육대,,,,NNP,지명,T,대학교,*,*,*,삼육대학교,*
상명대,,,,NNP,지명,T,대학교,*,*,*,상명대학교,*
상지대,,,,NNP,지명,T,대학교,*,*,*,상지대학교,*
서강대,,,,NNP,지명,T,대학교,*,*,*,서강대학교,*
서경대,,,,NNP,지명,T,대학교,*,*,*,서경대학교,*
서남대,,,,NNP,지명,T,대학교,*,*,*,서남대학교,*
서울과기대,,,,NNP,지명,T,대학교,*,*,*,서울과학기술대학교,*
서울교대,,,,NNP,지명,T,대학교,*,*,*,서울교육대학교,*
서울대,,,,NNP,지명,T,대학교,*,*,*,서울대학교,*
서울시립대,,,,NNP,지명,T,대학교,*,*,*,서울시립대학교,*
서울신학대,,,,NNP,지명,T,대학교,*,*,*,서울신학대학교,*
서울여대,,,,NNP,지명,T,대학교,*,*,*,서울여자대학교,*
서울장신대,,,,NNP,지명,T,대학교,*,*,*,서울장신대학교,*
서원대,,,,NNP,지명,T,대학교,*,*,*,서원대학교,*
서일대,,,,NNP,지명,T,대학교,*,*,*,서일대학,*
선린대,,,,NNP,지명,T,대학교,*,*,*,선린대학,*
선문대,,,,NNP,지명,T,대학교,*,*,*,선문대학교,*
섬유패션기능대,,,,NNP,지명,T,대학교,*,*,*,섬유패션기능대학,*
성결대,,,,NNP,지명,T,대학교,*,*,*,성결대학교,*
성공회대,,,,NNP,지명,T,대학교,*,*,*,성공회대학교,*
성균관대,,,,NNP,지명,T,대학교,*,*,*,성균관대학교,*
성덕대,,,,NNP,지명,T,대학교,*,*,*,성덕대학,*
성신여대,,,,NNP,지명,T,대학교,*,*,*,성신여자대학교,*
성심외대,,,,NNP,지명,T,대학교,*,*,*,성심외국어대학,*
세명대,,,,NNP,지명,T,대학교,*,*,*,세명대학교,*
세종대,,,,NNP,지명,T,대학교,*,*,*,세종대학교,*
수원과학대,,,,NNP,지명,T,대학교,*,*,*,수원과학대학,*
수원대,,,,NNP,지명,T,대학교,*,*,*,수원대학교,*
숙명여대,,,,NNP,지명,T,대학교,*,*,*,숙명여자대학교,*
순천대,,,,NNP,지명,T,대학교,*,*,*,순천대학교,*
순천청암대,,,,NNP,지명,T,대학교,*,*,*,순천청암대학,*
순천향대,,,,NNP,지명,T,대학교,*,*,*,순천향대학교,*
숭실대,,,,NNP,지명,T,대학교,*,*,*,숭실대학교,*
숭의여대,,,,NNP,지명,T,대학교,*,*,*,숭의여자대학,*
신구대,,,,NNP,지명,T,대학교,*,*,*,신구대학,*
신라대,,,,NNP,지명,T,대학교,*,*,*,신라대학교,*
신흥대,,,,NNP,지명,T,대학교,*,*,*,신흥대학,*
아주대,,,,NNP,지명,F,대학교,*,*,*,아주대학교,*
안동과학대,,,,NNP,지명,T,대학교,*,*,*,안동과학대학,*
안동대,,,,NNP,지명,T,대학교,*,*,*,안동대학교,*
안산1대,,,,NNP,지명,T,대학교,*,*,*,안산1대학,*
안산공대,,,,NNP,지명,T,대학교,*,*,*,안산공과대학,*
안양과학대,,,,NNP,지명,T,대학교,*,*,*,안양과학대학,*
안양대,,,,NNP,지명,T,대학교,*,*,*,안양대학교,*
양산대,,,,NNP,지명,T,대학교,*,*,*,양산대학,*
여수대,,,,NNP,지명,F,대학교,*,*,*,여수대학교,*
연세대,,,,NNP,지명,T,대학교,*,*,*,연세대학교,*
연대,,,,NNP,지명,T,대학교,*,*,*,연세대학교,*
연암공대,,,,NNP,지명,T,대학교,*,*,*,연암공업대학,*
영남대,,,,NNP,지명,T,대학교,*,*,*,영남대학교,*
영남신학대,,,,NNP,지명,T,대학교,*,*,*,영남신학대학교,*
영산대,,,,NNP,지명,T,대학교,*,*,*,영산대학교,*
영산원불교대,,,,NNP,지명,T,대학교,*,*,*,영산원불교대학교,*
예수간호대,,,,NNP,지명,T,대학교,*,*,*,예수간호대학,*
오산대,,,,NNP,지명,T,대학교,*,*,*,오산대학,*
용인대,,,,NNP,지명,T,대학교,*,*,*,용인대학교,*
우석대,,,,NNP,지명,T,대학교,*,*,*,우석대학교,*
우성정보대,,,,NNP,지명,T,대학교,*,*,*,우성정보대학,*
우송공대,,,,NNP,지명,T,대학교,*,*,*,우송공업대학,*
울산과학대,,,,NNP,지명,T,대학교,*,*,*,울산과학대학,*
울산대,,,,NNP,지명,T,대학교,*,*,*,울산대학교,*
원광대,,,,NNP,지명,T,대학교,*,*,*,원광대학교,*
위덕대,,,,NNP,지명,T,대학교,*,*,*,위덕대학교,*
유한대,,,,NNP,지명,T,대학교,*,*,*,유한대학,*
을지의대,,,,NNP,지명,T,대학교,*,*,*,을지의과대학교,*
을지의과대,,,,NNP,지명,T,대학교,*,*,*,을지의과대학교,*
이화여대,,,,NNP,지명,F,대학교,*,*,*,이화여자대학교,*
이대,,,,NNP,지명,F,대학교,*,*,*,이화여자대학교,*
인제대,,,,NNP,지명,T,대학교,*,*,*,인제대학교,*
인천교대,,,,NNP,지명,T,대학교,*,*,*,인천교육대학교,*
인천대,,,,NNP,지명,T,대학교,*,*,*,인천대학교,*
인천전문대,,,,NNP,지명,T,대학교,*,*,*,인천전문대학,*
인하공전,,,,NNP,지명,T,대학교,*,*,*,인하공업전문대학,*
인하대,,,,NNP,지명,T,대학교,*,*,*,인하대학교,*
장로회신학대,,,,NNP,지명,T,대학교,*,*,*,장로회신학대학교,*
장안대,,,,NNP,지명,T,대학교,*,*,*,장안대학,*
전남과학대,,,,NNP,지명,T,대학교,*,*,*,전남과학대학,*
전남대,,,,NNP,지명,T,대학교,*,*,*,전남대학교,*
전북대,,,,NNP,지명,T,대학교,*,*,*,전북대학교,*
전주대,,,,NNP,지명,T,대학교,*,*,*,전주대학교,*
제주관광대,,,,NNP,지명,T,대학교,*,*,*,제주관광대학,*
제주교대,,,,NNP,지명,F,대학교,*,*,*,제주교육대학교,*
제주대,,,,NNP,지명,F,대학교,*,*,*,제주대학교,*
제주한라대,,,,NNP,지명,T,대학교,*,*,*,제주한라대학,*
조선대,,,,NNP,지명,T,대학교,*,*,*,조선대학교,*
조선이공대,,,,NNP,지명,T,대학교,*,*,*,조선이공대학,*
주성대,,,,NNP,지명,T,대학교,*,*,*,주성대학,*
중부대,,,,NNP,지명,T,대학교,*,*,*,중부대학교,*
중앙대,,,,NNP,지명,T,대학교,*,*,*,중앙대학교,*
지산대,,,,NNP,지명,T,대학교,*,*,*,지산대학,*
진주교대,,,,NNP,지명,T,대학교,*,*,*,진주교육대학교,*
창신대,,,,NNP,지명,T,대학교,*,*,*,창신대학,*
창원대,,,,NNP,지명,T,대학교,*,*,*,창원대학교,*
창원전문대,,,,NNP,지명,T,대학교,*,*,*,창원전문대학,*
천안공대,,,,NNP,지명,T,대학교,*,*,*,천안공업대학,*
천안대,,,,NNP,지명,T,대학교,*,*,*,천안대학교,*
청강문화산업대,,,,NNP,지명,T,대학교,*,*,*,청강문화산업대학,*
청운대,,,,NNP,지명,T,대학교,*,*,*,청운대학교,*
청주과학대,,,,NNP,지명,T,대학교,*,*,*,청주과학대학,*
청과대,,,,NNP,지명,T,대학교,*,*,*,청주과학대학,*
청주교대,,,,NNP,지명,T,대학교,*,*,*,청주교육대학교,*
청주대,,,,NNP,지명,T,대학교,*,*,*,청주대학교,*
초당대,,,,NNP,지명,T,대학교,*,*,*,초당대학교,*
총신대,,,,NNP,지명,T,대학교,*,*,*,총신대학교,*
추계예대,,,,NNP,지명,T,대학교,*,*,*,추계예술대학교,*
춘천교대,,,,NNP,지명,T,대학교,*,*,*,춘천교육대학교,*
춘해대,,,,NNP,지명,T,대학교,*,*,*,춘해대학,*
충남대,,,,NNP,지명,T,대학교,*,*,*,충남대학교,*
충북대,,,,NNP,지명,T,대학교,*,*,*,충북대학교,*
충청대,,,,NNP,지명,T,대학교,*,*,*,충청대학,*
침례신학대,,,,NNP,지명,T,대학교,*,*,*,침례신학대학교,*
카톨릭대,,,,NNP,지명,T,대학교,*,*,*,카톨릭대학교,*
가톨릭대,,,,NNP,지명,T,대학교,*,*,*,카톨릭대학교,*
탐라대,,,,NNP,지명,T,대학교,*,*,*,탐라대학교,*
평택대,,,,NNP,지명,T,대학교,*,*,*,평택대학교,*
포항1대,,,,NNP,지명,T,대학교,*,*,*,포항1대학,*
포항공대,,,,NNP,지명,T,대학교,*,*,*,포항공과대학교,*
한경대,,,,NNP,지명,T,대학교,*,*,*,한경대학교,*
카이스트,,,,NNP,지명,T,대학교,*,*,*,한국과학기술원,*
KAIST,,,,NNP,지명,T,대학교,*,*,*,한국과학기술원,*
한국교원대,,,,NNP,지명,T,대학교,*,*,*,한국교원대학교,*
