상도제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
상도제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
상도제3동,,,,NNP,지명,T,동이름,*,*,*,*,*
상도제4동,,,,NNP,지명,T,동이름,*,*,*,*,*
상도동,,,,NNP,지명,T,동이름,*,*,*,*,*
신대방제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
신대방제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
신대방동,,,,NNP,지명,T,동이름,*,*,*,*,*
흑석동,,,,NNP,지명,T,동이름,*,*,*,*,*
공덕동,,,,NNP,지명,T,동이름,*,*,*,*,*
대흥동,,,,NNP,지명,T,동이름,*,*,*,*,*
도화동,,,,NNP,지명,T,동이름,*,*,*,*,*
망원1동,,,,NNP,지명,T,동이름,*,*,*,*,*
망원2동,,,,NNP,지명,T,동이름,*,*,*,*,*
망원동,,,,NNP,지명,T,동이름,*,*,*,*,*
상암동,,,,NNP,지명,T,동이름,*,*,*,*,*
서강동,,,,NNP,지명,T,동이름,*,*,*,*,*
서교동,,,,NNP,지명,T,동이름,*,*,*,*,*
성산1동,,,,NNP,지명,T,동이름,*,*,*,*,*
성산2동,,,,NNP,지명,T,동이름,*,*,*,*,*
성산동,,,,NNP,지명,T,동이름,*,*,*,*,*
신수동,,,,NNP,지명,T,동이름,*,*,*,*,*
아현동,,,,NNP,지명,T,동이름,*,*,*,*,*
연남동,,,,NNP,지명,T,동이름,*,*,*,*,*
염리동,,,,NNP,지명,T,동이름,*,*,*,*,*
용강동,,,,NNP,지명,T,동이름,*,*,*,*,*
합정동,,,,NNP,지명,T,동이름,*,*,*,*,*
남가좌제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
남가좌제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
남가좌동,,,,NNP,지명,T,동이름,*,*,*,*,*
북가좌제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
북가좌제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
북가좌동,,,,NNP,지명,T,동이름,*,*,*,*,*
북아현동,,,,NNP,지명,T,동이름,*,*,*,*,*
신촌동,,,,NNP,지명,T,동이름,*,*,*,*,*
연희동,,,,NNP,지명,T,동이름,*,*,*,*,*
천연동,,,,NNP,지명,T,동이름,*,*,*,*,*
충현동,,,,NNP,지명,T,동이름,*,*,*,*,*
홍은제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
홍은제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
홍은동,,,,NNP,지명,T,동이름,*,*,*,*,*
홍제제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
홍제제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
홍제제3동,,,,NNP,지명,T,동이름,*,*,*,*,*
홍제동,,,,NNP,지명,T,동이름,*,*,*,*,*
내곡동,,,,NNP,지명,T,동이름,*,*,*,*,*
반포1동,,,,NNP,지명,T,동이름,*,*,*,*,*
반포2동,,,,NNP,지명,T,동이름,*,*,*,*,*
반포3동,,,,NNP,지명,T,동이름,*,*,*,*,*
반포4동,,,,NNP,지명,T,동이름,*,*,*,*,*
반포동,,,,NNP,지명,T,동이름,*,*,*,*,*
반포본동,,,,NNP,지명,T,동이름,*,*,*,*,*
방배1동,,,,NNP,지명,T,동이름,*,*,*,*,*
방배2동,,,,NNP,지명,T,동이름,*,*,*,*,*
방배3동,,,,NNP,지명,T,동이름,*,*,*,*,*
방배4동,,,,NNP,지명,T,동이름,*,*,*,*,*
방배동,,,,NNP,지명,T,동이름,*,*,*,*,*
방배본동,,,,NNP,지명,T,동이름,*,*,*,*,*
서초1동,,,,NNP,지명,T,동이름,*,*,*,*,*
서초2동,,,,NNP,지명,T,동이름,*,*,*,*,*
서초3동,,,,NNP,지명,T,동이름,*,*,*,*,*
서초4동,,,,NNP,지명,T,동이름,*,*,*,*,*
서초동,,,,NNP,지명,T,동이름,*,*,*,*,*
양재1동,,,,NNP,지명,T,동이름,*,*,*,*,*
양재2동,,,,NNP,지명,T,동이름,*,*,*,*,*
양재동,,,,NNP,지명,T,동이름,*,*,*,*,*
잠원동,,,,NNP,지명,T,동이름,*,*,*,*,*
금호1가동,,,,NNP,지명,T,동이름,*,*,*,*,*
금호2가동,,,,NNP,지명,T,동이름,*,*,*,*,*
금호3가동,,,,NNP,지명,T,동이름,*,*,*,*,*
금호4가동,,,,NNP,지명,T,동이름,*,*,*,*,*
금호동,,,,NNP,지명,T,동이름,*,*,*,*,*
마장동,,,,NNP,지명,T,동이름,*,*,*,*,*
사근동,,,,NNP,지명,T,동이름,*,*,*,*,*
성수1가제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
성수1가제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
성수동,,,,NNP,지명,T,동이름,*,*,*,*,*
성수1가동,,,,NNP,지명,T,동이름,*,*,*,*,*
성수2가제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
성수2가제3동,,,,NNP,지명,T,동이름,*,*,*,*,*
성수2가동,,,,NNP,지명,T,동이름,*,*,*,*,*
송정동,,,,NNP,지명,T,동이름,*,*,*,*,*
옥수동,,,,NNP,지명,T,동이름,*,*,*,*,*
왕십리도선동,,,,NNP,지명,T,동이름,*,*,*,*,*
왕십리제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
왕십리동,,,,NNP,지명,T,동이름,*,*,*,*,*
용답동,,,,NNP,지명,T,동이름,*,*,*,*,*
응봉동,,,,NNP,지명,T,동이름,*,*,*,*,*
행당제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
행당제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
행당동,,,,NNP,지명,T,동이름,*,*,*,*,*
길음제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
길음제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
길음동,,,,NNP,지명,T,동이름,*,*,*,*,*
돈암제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
돈암제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
돈암동,,,,NNP,지명,T,동이름,*,*,*,*,*
동선동,,,,NNP,지명,T,동이름,*,*,*,*,*
보문동,,,,NNP,지명,T,동이름,*,*,*,*,*
삼선동,,,,NNP,지명,T,동이름,*,*,*,*,*
석관동,,,,NNP,지명,T,동이름,*,*,*,*,*
성북동,,,,NNP,지명,T,동이름,*,*,*,*,*
안암동,,,,NNP,지명,T,동이름,*,*,*,*,*
월곡제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
월곡제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
월곡동,,,,NNP,지명,T,동이름,*,*,*,*,*
장위제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
장위제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
장위제3동,,,,NNP,지명,T,동이름,*,*,*,*,*
장위동,,,,NNP,지명,T,동이름,*,*,*,*,*
정릉제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
정릉제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
정릉제3동,,,,NNP,지명,T,동이름,*,*,*,*,*
정릉제4동,,,,NNP,지명,T,동이름,*,*,*,*,*
정릉동,,,,NNP,지명,T,동이름,*,*,*,*,*
종암동,,,,NNP,지명,T,동이름,*,*,*,*,*
가락1동,,,,NNP,지명,T,동이름,*,*,*,*,*
가락2동,,,,NNP,지명,T,동이름,*,*,*,*,*
가락본동,,,,NNP,지명,T,동이름,*,*,*,*,*
가락동,,,,NNP,지명,T,동이름,*,*,*,*,*
거여1동,,,,NNP,지명,T,동이름,*,*,*,*,*
거여2동,,,,NNP,지명,T,동이름,*,*,*,*,*
거여동,,,,NNP,지명,T,동이름,*,*,*,*,*
마천1동,,,,NNP,지명,T,동이름,*,*,*,*,*
마천2동,,,,NNP,지명,T,동이름,*,*,*,*,*
마천동,,,,NNP,지명,T,동이름,*,*,*,*,*
문정1동,,,,NNP,지명,T,동이름,*,*,*,*,*
문정2동,,,,NNP,지명,T,동이름,*,*,*,*,*
문정동,,,,NNP,지명,T,동이름,*,*,*,*,*
방이1동,,,,NNP,지명,T,동이름,*,*,*,*,*
방이2동,,,,NNP,지명,T,동이름,*,*,*,*,*
방이동,,,,NNP,지명,T,동이름,*,*,*,*,*
삼전동,,,,NNP,지명,T,동이름,*,*,*,*,*
석촌동,,,,NNP,지명,T,동이름,*,*,*,*,*
송파1동,,,,NNP,지명,T,동이름,*,*,*,*,*
송파2동,,,,NNP,지명,T,동이름,*,*,*,*,*
송파동,,,,NNP,지명,T,동이름,*,*,*,*,*
오금동,,,,NNP,지명,T,동이름,*,*,*,*,*
오륜동,,,,NNP,지명,T,동이름,*,*,*,*,*
위례동,,,,NNP,지명,T,동이름,*,*,*,*,*
잠실2동,,,,NNP,지명,T,동이름,*,*,*,*,*
잠실3동,,,,NNP,지명,T,동이름,*,*,*,*,*
잠실4동,,,,NNP,지명,T,동이름,*,*,*,*,*
잠실6동,,,,NNP,지명,T,동이름,*,*,*,*,*
잠실7동,,,,NNP,지명,T,동이름,*,*,*,*,*
잠실본동,,,,NNP,지명,T,동이름,*,*,*,*,*
잠실동,,,,NNP,지명,T,동이름,*,*,*,*,*
장지동,,,,NNP,지명,T,동이름,*,*,*,*,*
풍납1동,,,,NNP,지명,T,동이름,*,*,*,*,*
풍납2동,,,,NNP,지명,T,동이름,*,*,*,*,*
풍납동,,,,NNP,지명,T,동이름,*,*,*,*,*
목1동,,,,NNP,지명,T,동이름,*,*,*,*,*
목2동,,,,NNP,지명,T,동이름,*,*,*,*,*
목3동,,,,NNP,지명,T,동이름,*,*,*,*,*
목4동,,,,NNP,지명,T,동이름,*,*,*,*,*
목5동,,,,NNP,지명,T,동이름,*,*,*,*,*
목동,,,,NNP,지명,T,동이름,*,*,*,*,*
신월1동,,,,NNP,지명,T,동이름,*,*,*,*,*
신월2동,,,,NNP,지명,T,동이름,*,*,*,*,*
신월3동,,,,NNP,지명,T,동이름,*,*,*,*,*
신월4동,,,,NNP,지명,T,동이름,*,*,*,*,*
신월5동,,,,NNP,지명,T,동이름,*,*,*,*,*
신월6동,,,,NNP,지명,T,동이름,*,*,*,*,*
신월7동,,,,NNP,지명,T,동이름,*,*,*,*,*
신월동,,,,NNP,지명,T,동이름,*,*,*,*,*
신정1동,,,,NNP,지명,T,동이름,*,*,*,*,*
신정2동,,,,NNP,지명,T,동이름,*,*,*,*,*
신정3동,,,,NNP,지명,T,동이름,*,*,*,*,*
신정4동,,,,NNP,지명,T,동이름,*,*,*,*,*
신정6동,,,,NNP,지명,T,동이름,*,*,*,*,*
신정7동,,,,NNP,지명,T,동이름,*,*,*,*,*
신정동,,,,NNP,지명,T,동이름,*,*,*,*,*
당산제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
당산제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
당산동,,,,NNP,지명,T,동이름,*,*,*,*,*
대림제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
대림제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
대림제3동,,,,NNP,지명,T,동이름,*,*,*,*,*
대림동,,,,NNP,지명,T,동이름,*,*,*,*,*
도림동,,,,NNP,지명,T,동이름,*,*,*,*,*
문래동,,,,NNP,지명,T,동이름,*,*,*,*,*
신길제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
신길제3동,,,,NNP,지명,T,동이름,*,*,*,*,*
신길제4동,,,,NNP,지명,T,동이름,*,*,*,*,*
신길제5동,,,,NNP,지명,T,동이름,*,*,*,*,*
신길제6동,,,,NNP,지명,T,동이름,*,*,*,*,*
신길제7동,,,,NNP,지명,T,동이름,*,*,*,*,*
신길동,,,,NNP,지명,T,동이름,*,*,*,*,*
양평제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
양평제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
양평동,,,,NNP,지명,T,동이름,*,*,*,*,*
여의동,,,,NNP,지명,T,동이름,*,*,*,*,*
영등포동,,,,NNP,지명,T,동이름,*,*,*,*,*
영등포본동,,,,NNP,지명,T,동이름,*,*,*,*,*
남영동,,,,NNP,지명,T,동이름,*,*,*,*,*
보광동,,,,NNP,지명,T,동이름,*,*,*,*,*
서빙고동,,,,NNP,지명,T,동이름,*,*,*,*,*
용문동,,,,NNP,지명,T,동이름,*,*,*,*,*
용산2가동,,,,NNP,지명,T,동이름,*,*,*,*,*
원효로제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
원효로제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
원효로동,,,,NNP,지명,T,동이름,*,*,*,*,*
이촌제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
이촌제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
이촌동,,,,NNP,지명,T,동이름,*,*,*,*,*
이태원제1동,,,,NNP,지명,T,동이름,*,*,*,*,*
이태원제2동,,,,NNP,지명,T,동이름,*,*,*,*,*
이태원동,,,,NNP,지명,T,동이름,*,*,*,*,*
청파동,,,,NNP,지명,T,동이름,*,*,*,*,*
한강로동,,,,NNP,지명,T,동이름,*,*,*,*,*
